the_geom,codigo,dgenerica,despecific,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,cp,codigoine,cartodb_id,created_at,updated_at
0101000020E6100000D869D6DF332ED7BF60A3ACDF4CBB4340,46025763,CENTRE PRIVAT D'EDUCACIÓ INFA,SAINT MARTIN,true,CL,SALAMANCA,64,46005,VALENCIA,València,963741485,,46005,46250,2964,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008919C0DF58A5DBBFFA39AA3F67BD4340,46026196,CENTRE AUTORITZAT D'ENSENYANCE,MESTRE MOLINS,true,CL,XIQUET DE QUART,4,46930,QUART DE POBLET,València,961524252,,46930,46102,1075,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000B62FC8DFBB22D9BFD926CBFF9ABC4340,46010255,"CENTRE PRIVAT E. INFANTIL, PRI",SAN PEDRO PASCUAL,true,CL,MAESTRO GUERRERO,3,46008,VALENCIA,València,963856808,963847394,46008,46250,1565,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000E230C33F9F3ADFBF6FB1FDBF45594340,03000497,"CENTRE PRIVAT E. INFANTIL, PRI",SAN VICENTE DE PAÚL,true,CL,LA MILAGROSA,1,3802,ALCOI,Alacant,965331878,965332748,03802,3009,1852,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E61000000452EB7F3595A5BF7433A31F0DFE4340,12003501,CENTRE PRIVAT FORMACIÓ PROFES,MANON,true,CL,NAVARRA,76,12002,CASTELLÓ DE LA PLANA,Castelló,964204713,,12002,12040,76,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E6100000BC0932C00D6AD7BF2122EB5F48BB4340,46023377,CENTRE PRIVAT FORMACIÓ PROFES,ByS FORMACIÓN,true,AV,REGNE DE VALENCIA,62,46005,VALENCIA,València,963746682,963953389,46005,46250,1960,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E610000006B5F3BE7075CCBF528149E0C5D44340,46031040,ESCOLA PRIVADA DE MÚSICA,W. A. MOZART,true,CL,GÓMEZ FERRER,72,46520,SAGUNT PUERTO SAGUNTO (EL),València,630504015,,46520,46220,2402,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000004A18BE9FC9B7E0BFE024CD1FD3324340,03008411,"CENTRE PRIVAT E. INFANTIL, PRI",SANTA FAZ,true,CL,ANCHA DE CASTELAR,55,3690,SANT VICENT DEL RASPEIG,Alacant,965660140,965666747,03690,3122,552,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E61000000443D47F01BDD3BF462A42A0E9CE4340,46019702,ESCOLA PRIVADA DE MÚSICA,CENTRE MUSICAL I INSTRUCTIÚ S,true,ED,CASA DE LA CULTURA,,46530,PUÇOL,València,961421949,961464556,46530,46205,219,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000004137BC9FA17FD9BF3085BD3F94BB4340,46026913,ESCOLA PRIVADA DE MÚSICA,CLAR I NET,true,CL,JUAN JOSÉ GÓMEZ,2,46018,VALENCIA,València,,,46018,46250,2235,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000003C0CE2409E96BFBF29615C6045534340,03013820,ESCOLA PRIVADA DE MÚSICA,JOSÉ SEGUÍ,true,CL,SAN FRANCISCO,33,3510,CALLOSA D'EN SARRIÀ,Alacant,965881894,,03510,3048,273,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000140BD9FF546ABABFAF5EA0FF79454340,03003061,"CENTRE PRIVAT E. INFANTIL, PRI",LOPE DE VEGA,true,AV,DEL DOCTOR SEVERO OCHOA,9,3503,BENIDORM,Alacant,965854150,965867943,03503,3031,1711,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E610000099914B60963DD7BFEA724A404CBB4340,46034491,CENTRE PRIVAT D'EDUCACIÓ INFA,MIS AMIGOS,true,CL,MESTRE RACIONAL,4,46005,VALENCIA,València,963745238,,46005,46250,3175,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000E53E57606AD9D6BF4BACE7FFB0BA4340,46034478,.,BERKLEE-VALENCIA,true,AV,AUTOPISTA DEL SALER,1,46013,VALENCIA,València,963332802,,46023,46250,3256,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000028DFD39F7477D5BF89F5FC1F16B94340,46028892,CENTRE PRIVAT D'EDUCACIÓ INFA,GENT MENUDA,true,CL,BERNABÉ GARCÍA,67,46024,VALENCIA,València,963673746,,46024,46250,2919,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008F78470016DDDABF3A63A93F0CC54340,46007384,CENTRE PRIVAT D'EDUCACIÓ INFA,ALEVÍN,true,CL,VICENT ANDRÉS ESTELLÉS ESQ.C,5,46111,ROCAFORT,València,961314117,,46111,46216,1716,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000BD03853F98DBC3BFB66EEFBF3AED4340,12007796,CENTRE PRIVAT FORMACIÓ PROFES,LUCAS ROS CONSULTING,true,CL,MAYOR,71,12520,NULES,Castelló,,,12520,12082,3211,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E61000003D6F20E0ED7ADEBFF003FCBF8F2F4340,03001180,"CENTRE PRIVAT E. INFANTIL, PRI",SAN AGUSTÍN,true,CL,PINTOR PEDRO CAMACHO,2,3015,ALACANT,Alacant,965156070,965150141,03015,3014,1459,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000DA0F226047B8E9BF2472666089144340,03015701,ESCUELA PRIVADA DE MÚSICA,LA CONSTANCIA,true,CL,ÓSCAR ESPLÁ,9-1,3158,CATRAL,Alacant,965723368,,03158,3055,1924,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000C551D7DFB46EDABFCDCFC3BFBEB34340,46023353,CENTRE PRIVAT D'EDUCACIÓ SECU,"FLORIDA, CENTRE D'ENSENYAMENT",true,AV,DE LA DIPUTACIÓN,S/N,46470,CATARROJA,València,961220382,961269933,46470,46094,2994,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000C6D0C81FC0CDDABF249B06A0AC734340,46025350,ESCOLA PRIVADA DE MÚSICA,TRAMUNTANA,true,CL,ÓSCAR DURICH,36,46840,POBLA DEL DUC (LA),València,,,46840,46200,2888,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000005508A13F11C4DBBF295BDA5F2C934340,46000614,CENTRE PRIVAT E. INFANTIL I PR,SANTOS PATRONOS,true,CL,BENITO PÉREZ GALDÓS,52,46600,ALZIRA,València,962412131,962404703,46600,46017,1610,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E610000061772120D670DBBF9784B0BF912E4340,03016641,"CENTRE PRIVAT E. INFANTIL, PRI",EL VALLE,true,AV,"CONDOMINA, CON CL. REDES",S/N,3540,ALACANT,Alacant,965155619,965155525,03540,3014,2378,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000B67378408D26D8BFE307F87F1FBA4340,46016762,CENTRE PRIVAT D'EDUCACIÓ SECU,MARTÍ SOROLLA II,true,CL,PIANISTA AMPARO ITURBI,64,46006,VALENCIA,València,963748161,963342559,46006,46250,1182,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000299B2540CE6DDDBF347A354069BA4340,46026597,CENTRE AUTORITZAT D'ENSENYANCE,VICENT SANCHIS I SANZ,true,AV,PAÍS VALENCIÀ,9,46970,ALAQUÀS,València,961505000,961515250,46970,46005,3183,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000070B8F9C03A00BE3FD9673AE05F6A4340,03004193,"CENTRE PRIVAT E. INFANTIL, PRI",SAGRADO CORAZÓN,true,PD,SANTA LUCÍA,23,3700,DÉNIA,Alacant,965780203,965787674,03700,3063,1714,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E610000047BA5C805A45D5BFD1EDDBFFB6BB4340,46027073,CENTRE PRIVAT D'EDUCACIÓ INFA,ELS MARINERETS,true,CL,VICENTE BRULL,76,46011,VALENCIA,València,963282080,,46011,46250,2335,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000038C075C0D3D6D9BFE0BABDFFEAC44340,46022075,ESCOLA PRIVADA DE MÚSICA,AGRUPACIÓ MUSICAL,true,PZ,MÁRTIRES,7,46112,VALENCIA MASARROCHOS,València,961390228,,46112,46250,2614,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000884E6420AE80D7BFCBC3F81F4FBB4340,46009654,CENTRE PRIVAT E. PRIMÀRIA I S,CENTRO DE ESTUDIOS GARCÍA BRO,true,CL,PEDRO III EL GRANDE,46,46005,VALENCIA,València,963732057,963952320,46005,46250,171,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,CDE
0101000020E6100000ADD172A087DAD6BFD9BFFC5FBFBE4340,46010930,"CENTRE PRIVAT E. INFANTIL, PRI",SAGRADA FAMILIA,true,CL,POETA RICARD SANMARTÍ,3,46020,VALENCIA,València,963391550,963610500,46020,46250,227,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000CA0082FFCE12DFBF2B065960D9584340,03013042,CENTRE AUTORITZAT ELEMENTAL DE,INMA CORTÉS,true,CL,MURILLO,7,3802,ALCOI,Alacant,965330022,,03802,3009,1579,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000083D70D5F4FC9C3BFC30666E0DB774340,46024588,ESCOLA PRIVADA DE MÚSICA,,true,CL,SANT JAUME,1,46715,ALQUERIA DE LA COMTESSA (L'),València,962893002,,46715,46037,1975,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000D6F47520B858D1BFADB9A3FFE5D64340,46025490,CENTRE PRIVAT D'EDUCACIÓ INFA,LA LLUNA,true,CL,ALMENARA,21,46500,SAGUNT,València,961085991,,46500,46220,2742,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000DD1B430070ECC9BF5A536A40CEF64340,12005465,ESCOLA PRIVADA DE MÚSICA,LA UNIÓN MUSICAL,true,CL,SAN JOSÉ OBRERO,S/N,12549,BETXÍ,Castelló,964622291,,12549,12021,858,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000C8B63400198FD9BFEF61404008BE4340,46029884,CENTRE PRIVAT D'EDUCACIÓ INFA,LÁPICES II,true,AV,GENERAL AVILÉS,54,46015,VALENCIA,València,963479756,,46015,46250,3174,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000009F90C57F7F9FDBBF8470164042334340,03018210,CENTRE PRIVAT D'EDUCACIÓ INFA,MAR DE SOLES,true,CL,LA MOLETA (LOCAL 2 EDIF. MISTR,4,3550,SANT JOAN D'ALACANT,Alacant,686245463,965652851,03550,3119,2393,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000019542F806F61D0BF52D6CADF18954340,46021009,CENTRE AUTORITZAT D'ENSENYANCE,SANTA CECILIA,true,CL,DEL RIU,7,46400,CULLERA,València,961723451,961722011,46400,46105,2609,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000006AAA8E1FA1BBDBBF64C405A051984340,46026214,ESCOLA PRIVADA DE MÚSICA,JOSÉ MORENO GANS,true,CL,AUDITORIO MORENO GANS,4,46680,ALGEMESÍ,València,962482526,,46680,46029,3119,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000009B77E0BF2069E0BF2F4AD05FE8344340,03018532,CENTRE PRIVAT D'EDUCACIÓ INFA,LAS LIBÉLULAS,true,CL,CALITXE,6,3690,SANT VICENT DEL RASPEIG,Alacant,965671186,,03690,3122,2307,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000D1052A204300D8BF7716CE7F59BE4340,46029720,CENTRE PRIVAT D'EDUCACIÓ INFA,SAINT THOMAS,true,CL,SAGUNTO,118-D,46009,VALENCIA,València,963267497,961337833,46009,46250,3151,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000F12A7F7FC954D0BF9C73A6BF4D374440,12005489,ESCOLA PRIVADA DE MÚSICA,UNIÓ MUSICAL,true,CR,DEL PORTELL,S/N,12150,VILAFRANCA,Castelló,964441608,964440183,12150,12129,810,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000005B3E9BDF6C8FA6BF5EFEAFDFB8FE4340,12001265,CENTRE PRIVAT FORMACIÓ PROFES,CENTRO ENSEÑANZA COOPERATIVA,true,CL,GALICIA,10,12004,CASTELLÓ DE LA PLANA,Castelló,964218617,964218617,12004,12040,1311,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E6100000334C8BFFDD90DABF6D6704C01D354340,03013081,CENTRE PRIVAT D'EDUCACIÓ ESPE,INFANTA ELENA,true,CL,FONT DE LA FAVARA,8,3550,SANT JOAN D'ALACANT,Alacant,965658160,965651993,03550,3119,1398,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,B
0101000020E610000036B47FA00777D9BF996A1CA0EA364340,03014459,ESCOLA PRIVADA DE MÚSICA,,true,PZ,CONSTITUCIÓN,7,3560,CAMPELLO (EL),Alacant,965636194,965630076,03560,3050,857,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000755E8B5F76A4D7BFA8059BDFD5BB4340,46009711,"CENTRE PRIVAT E. INFANTIL, PRI",SAN VICENTE FERRER-DOMINICOS,true,CL,ISABEL LA CATÓLICA,25,46004,VALENCIA,València,963536600,963941211,46004,46250,1205,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000621B799F3193DBBFB630C15F82BF4340,46018503,CENTRE PRIVAT D'EDUCACIÓ INFA,"LA GACELA, SL",true,CL,PEÑA,21-23,46980,PATERNA,València,961382417,961388251,46980,46190,36,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000202580DFE2A8D6BFEFF7302020BD4340,46023420,CENTRE PRIVAT D'EDUCACIÓ INFA,JESÚS-KIND,true,CL,GORGOS,5,46021,VALENCIA,València,963699811,963699811,46021,46250,2683,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000005617AD5F8DECDABF1CCC26C0B0B64340,46030382,ESCOLA PRIVADA DE MÚSICA,VICENTE PRATS,true,CL,LA FUENTE,17,46200,PAIPORTA,València,,,46200,46186,1890,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000055F81C20E491E2BF9AA84A00A3A44340,46004966,CENTRE PRIVAT D'EDUCACIÓ SECU,LA MALVESIA,true,PD,EL CERCAT,S/N,46195,LLOMBAI,València,962550420,962990824,46195,46156,1743,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000FF7FBF3F7501E0BF54B6B4BF586D4340,46031209,ESCOLA PRIVADA DE MÚSICA,DEL PALOMAR,true,CL,SAN DOMENECH,29,46891,PALOMAR [EL],València,,,46891,46189,2410,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000009AB973A0081BD7BF96EEBFDF79BC4340,46013621,CENTRE PRIVAT D'EDUCACIÓ INFA,BAMBY-ABADE,true,CL,GENERAL GIL DOLZ,12,46010,VALENCIA,València,963629466,,46010,46250,1679,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000EE9F18A00793D8BF7C34E6BF51BC4340,46021681,CENTRE AUTORITZAT ELEMENTAL DE,INSTITUT DANSA SOCIETAT CORAL,true,CL,GUILLEM DE CASTRO,73,46008,VALENCIA,València,963921856,963913267,46008,46250,2912,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000008D0F3160F415CEBFEBD6D75F1BD54340,46031507,CENTRE PRIVAT D'EDUCACIÓ INFA,EL JARDÍN DE LAS PALMERAS,true,CL,JUAN SEBASTIÁN EL CANO,25,46520,SAGUNT PUERTO SAGUNTO (EL),València,962680577,,46520,46220,2519,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007C85AE3FE7E0D6BF9967DB1FDEC44340,46031957,CENTRE PRIVAT D'EDUCACIÓ INFA,BUFONETS,true,CL,FRANCISCO CORELL,7,46134,FOIOS,València,,,46134,46126,3361,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000E401F7FF1B42E7BFC54153C087084340,03013911,CENTRO DOCENTE PRIVADO EXTRANJ,DEN NORSKE SKOLEN I ROJALES-CI,true,AV,DE CASTILLA,S/N,3170,ROJALES,Alacant,966719684,966719684,03170,3113,791,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000001CC6FABF506BD8BF32970AE01CBB4340,46014251,CENTRE PRIVAT FORMACIÓ PROFES,ESTÉTICA-DESIRÉE,true,CL,GIL Y MORTE,27-29,46007,VALENCIA,València,963413067,963803701,46007,46250,929,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E610000088880280DAFDD9BFAF3500C056BC4340,46011776,"CENTRE PRIVAT E. INFANTIL, PRI",CAFERMA,true,CL,ARCHENA,6,46014,VALENCIA,València,963792352,963792352,46014,46250,1172,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000A19D081FA034C4BFFCB50600D8784340,46023729,ESCOLA PRIVADA DE MÚSICA,,true,AV,ALACANT,2,46713,BELLREGUARD,València,962816467,,46715,46037,2083,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000722D8500132ADBBF288D3D2075BB4340,46033875,CENTRE PRIVAT D'EDUCACIÓ INFA,ASTÉRIX,true,CL,OBISPO MUÑOZ,32,46100,BURJASSOT,València,963643525,,46950,46110,3221,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000CD62C91F83EAE9BFD5A1E41FC71F4340,03014061,ESCOLA PRIVADA DE MÚSICA,ORFEÓN VOCES CREVILLENTINAS,true,CL,BLASCO IBÁÑEZ,25,3330,CREVILLENT,Alacant,,,03330,3059,290,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000C80D29800E65E4BFEFF4EF9F13234340,03013893,CENTRE DOCENT PRIVAT ESTRANGER,NEWTON COLLEGE,true,CM,"VELL ELX-ALACANT, KM. 3",,3295,ELX,Alacant,965451428,965451428,03295,3065,793,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000006EB537C018E6D5BFE37107A007C84340,46022087,ESCOLA PRIVADA DE MÚSICA,UNIÓN MUSICAL,true,AV,COMUNIDAD VALENCIANA,S/N,46136,MUSEROS,València,961444870,,46136,46177,2222,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000004E20D0BF7B1CECBF9A7C694073674340,46024631,ESCOLA PRIVADA DE MÚSICA,LA LIRA FONTINA,true,CL,ONTINYENT,16,46630,FONT DE LA FIGUERA (LA),València,962290240,,46630,46128,2689,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000FF3ACD3F0708B23F1390F63FC0074440,12000522,"CENTRE PRIVAT E. INFANTIL, PRI",LICEO,true,CR,"NACIONAL 340, KM. 74",,12560,BENICÀSSIM,Castelló,964398512,964398518,12560,12028,1256,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E610000074CD2300B1A5E2BF1606D1FF177B4340,46028156,ESCOLA PRIVADA DE MÚSICA,JOSÉ LUIS BIOSCA GUEROLA,true,CL,SANTS DE LA PEDRA,33,46650,CANALS,València,,,46650,46081,2697,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000007DED2160FBC9D8BF0B9535A094BB4340,46022397,CENTRE PRIVAT D'EDUCACIÓ INFA,ESPERANZA GUARDIOLA,true,CL,CUENCA,49,46008,VALENCIA,València,963850562,,46008,46250,2619,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000DA6139605C1CEEBF0BC457E0D0DA4340,46026861,ESCUELA PRIVADA DE MÚSICA,SOCIEDAD ARTÍSTICO MUSICAL SA,true,CL,SANTA ANA,S/N,46174,DOMEÑO,València,,,46175,46114,2239,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000F23095BFB98699BFBDC7F4DFDEFE4340,12007498,CENTRE PRIVAT D'EDUCACIÓ INFA,FABULINUS,true,CL,VICENTE BLASCO IBÁÑEZ,23,12003,CASTELLÓ DE LA PLANA,Castelló,964224465,,12003,12040,3265,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000066E2C7DF9062DDBFD1F01C80C3334340,03016201,CENTRE DOCENT PRIVAT ESTRANGER,ENGLISH SCHOOL,true,CL,PINTOR GISBERT,3,3110,MUTXAMEL,Alacant,965951017,965254956,03110,3090,3037,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000972FD9BF8511E0BFE92E9ADF7A2D4340,03011355,"CENTRE PRIVAT E. INFANTIL, PRI",ALTOZANO,true,CL,ISLA DE CORFÚ,2,3005,ALACANT,Alacant,965925666,965924040,03005,3014,1404,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E61000000399CF7F308CE5BF2E1EEF9FB8504340,03017904,ESCOLA PRIVADA DE MÚSICA I DA,CIMO,true,PZ,DEL MERCADO,S/N,3430,ONIL,Alacant,,,03430,3096,1895,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000007C097F00FE9BD8BF6E4A2F206ABB4340,46029628,CENTRE PRIVAT FORMACIÓ PROFES,I. INTER II,true,CL,MARVÁ,28-30,46007,VALENCIA,València,963808764,963411452,46007,46250,3064,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E6100000091DE85F9A5BE2BF25D6F37F58504340,03006131,"CENTRE PRIVAT E. INFANTIL, PRI",SAN JUAN Y SAN PABLO,true,CL,AMADO BROTONS,9,3440,IBI,Alacant,965552168,,03440,3079,1485,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E61000000318EC3F98BFDFBF010F0C207C714340,46029446,ESCOLA PRIVADA DE MÚSICA,SANTA CECILIA,true,CL,ALACANT,53,46892,MONTAVERNER,València,,,46892,46173,3050,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000006AEEBDFF5CC2D6BFAA460AC09AC14340,46033541,CENTRE PRIVAT D'EDUCACIÓ INFA,LES RABOSETES,true,CL,VICENTE LLADRÓ,14,46132,ALMÀSSERA,València,962051616,,46132,46032,3208,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007574BCFF18E5D7BF912EEC1FFAB94340,46033701,CENTRE PRIVAT D'EDUCACIÓ INFA,MARIPOSAS,true,AV,AUSIÀS MARCH,42,46026,VALENCIA,València,963251444,,46026,46250,3414,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000005A51F7BF2BBBD7BF1ABD1AA034BF4340,46010577,CENTRE PRIVAT E. INFANTIL I PR,MERCERATOR,true,CL,PADRE VIÑAS,66-68,46019,VALENCIA,València,963389894,963662742,46019,46250,618,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,AC
0101000020E6100000819F0D00228BD8BF6177CB1F1DBB4340,46026721,CENTRE PRIVAT D'EDUCACIÓ INFA,LA AURORA 2,true,CL,MASCOTA,15,46007,VALENCIA,València,963107302,963107303,46007,46250,2198,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000FFBE67A009BFDBBF1D7123C044934340,46026925,CENTRE AUTORITZAT D'ENSENYANCE,SOCIEDAD MUSICAL D'ALZIRA,true,CL,HORTA DELS FRARES,62,46600,ALZIRA,València,962414171,962414698,46600,46017,2273,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000F6DFF6BFFD2BABBFED4CB21F730E4440,12006123,ESCOLA PRIVADA DE MÚSICA,DE L'ASSOCIACIO CULTURAL LA RO,true,CL,HERMANAS MAS,2,12192,VILAFAMÉS,Castelló,964335130,,12192,12128,2840,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000071A989BF9F1ADFBF76D89F1FA1C54340,46017778,CENTRE DOCENT PRIVAT ESTRANGER,EL PLANTÍO INTERNACIONAL SCHO,true,CL,233,36,46182,PATERNA CAÑADA (LA),València,961321410,961321841,46182,46190,1390,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000010F0D6BF0CE2D13FC776BE9F1A3A4440,12006019,ESCOLA PRIVADA DE MÚSICA,UNION MUSICAL SANTA CECILIA,true,CL,MAGISTRADO,7,12578,CERVERA DEL MAESTRE,Castelló,964498003,,12578,12044,1970,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000F5A12940B63AE3BF9E56D11F9A204340,03016331,CENTRE PRIVAT D'EDUCACIÓ INFA,ANGELETS,true,PD,VALVERDE ALTO (PG 1),230,3139,ELX,Alacant,966638572,,03139,3065,1077,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000009898EF5FA758D7BF6EA2F19FC9BC4340,46033528,ESCOLA PRIVADA DE MÚSICA,AULAMEDA,true,CL,PINTOR PEIRÓ,2,46010,VALENCIA,València,963251009,,46010,46250,3206,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000077A1EE40F372C4BF59A8EB3F21674340,03015774,ESCOLA PRIVADA DE MÚSICA,,true,CL,MAJOR,2,3789,VALL D'EBO (LA),Alacant,,,03789,3135,1931,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000076E225C0785BB53F3DB324404D6A4340,03004132,CENTRE PRIVAT D'EDUCACIÓ INFA,BAMBI,true,CL,TOSSAL GROS,23,3700,DÉNIA,Alacant,965781894,965782906,03709,3063,1713,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000028B782E0D03FD7BFBE02E2BF8ABE4340,46034582,ESCOLA PRIVADA DE MÚSICA,OLGA MARTÍ,true,CL,TORRETA DE MIRAMAR,14,46020,VALENCIA,València,686816525,,46020,46250,3246,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
