the_geom,codigo,dgenerica,despecific,dabreviada,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud,cartodb_id,created_at,updated_at,nived,cp,regimen
0101000020E6100000191EFB592C45D5BF2922C32ADEB04340,46022932,INSTITUT D'EDUCACIÓ SECUNDÀRIA,EL SALER,IES EL SALER,AV,ELS PINARS,S/N,46012,VALENCIA SALER (EL),València,961206010,961206011,39.38178,-0.332347,846,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46012,true
0101000020E61000007365506D7022D1BF5EA27A6B60FB4340,12007802,ESCOLA PRIVADA DE MÚSICA,DE NOTA EN NOTA,ESCOLA PRIVADA DE MÚSICA DE NOTA EN NOTA,CL,RONDA,20,12200,ONDA,Castelló,964033884,,39.96388,-0.267727,3260,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12200,false
0101000020E6100000F3A44C6A6803DBBFEEE192E34EC14340,46017501,INSTITUT D'EDUCACIÓ SECUNDÀRIA,FEDERICA MONTSENY,IES FEDERICA MONTSENY,AV,PRIMERO DE MAYO,S/N,46100,BURJASSOT,València,961206145,961206146,39.51022,-0.422083,1457,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46100,true
0101000020E61000006AD8EF8975AAD8BFF59CF4BEF1BD4340,46018928,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,ACADEMIA DE PELUQUERÍA VALENCIA,CENTRE PRIVAT FP ACADEMIA DE PELUQUERÍA VALENCIA,CL,PADRE FERRIS,22,46009,VALENCIA,València,963490039,,39.48394,-0.385404,1370,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46009,false
0101000020E610000040BFEFDFBCB8E8BF8A027D224FB24340,46025271,ESCUELA PRIVADA DE MÚSICA,LA PRIMITIVA,ESCUELA PRIVADA DE MÚSICA LA PRIMITIVA,AV,DE LA MÚSICA,90,46369,ALBORACHE,València,,,39.39304,-0.772551,2920,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46369,false
0101000020E610000032C9C859D8D39EBF1C08C90226004440,12007358,CENTRE DOCENT PRIVAT ESTRANGER,ELIAN'S BRITISH SCHOOL,CENTRE ESTRANGER ELIAN'S BRITISH SCHOOL,RD,NORD DE CIRCUMVAL·LACIÓ,346,12004,CASTELLÓ DE LA PLANA,Castelló,964261241,,40.00116,-0.030105,2287,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12004,false
0101000020E61000008A929048DBF8B7BF519B38B9DFF54340,12005428,CENTRE DOCENT PRIVAT ESTRANGER,BRITISH SCHOOL OF VILA-REAL,CENTRE ESTRANGER BRITISH SCHOOL OF VILA-REAL,CR,VILA-REAL-BURRIANA 3R.SEDENY P.CARIÑENA,,12540,VILA-REAL,Castelló,964500155,964537625,39.92089,-0.093641,2080,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12540,false
0101000020E6100000048F6FEF1AF4D8BFEDD808C4EBBE4340,46033531,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,GOMETS,CENTRE PRIV. ED. INF. 1er CICLE GOMETS,CL,CASTELLÓN DE RUGAT,3,46025,VALENCIA,València,961934039,,39.49157,-0.389899,3214,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46025,false
0101000020E6100000C6866EF6074AE2BF5BCEA5B8AA504340,3012098,CENTRE D'EDUCACIÓ ESPECIAL,SANCHIS BANÚS,CEE PÚB. SANCHIS BANÚS,AV,JOAQUIM VILANOVA,29,3440,IBI,Alacant,966527575,966527576,38.63021,-0.571537,317,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,C,03440,true
0101000020E61000005FECBDF8A2BDEABFE3361AC05B084340,3014587,INSTITUTO DE EDUCACIÓN SECUNDARIA,,IES DE BENEJÚZAR,CL,MONJAS DE ARRIBA,100,3390,BENEJÚZAR,Alacant,966777270,966777270,38.0653,-0.835649,2246,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03390,true
0101000020E61000000C8FFD2C9622CDBFA1DB4B1AA3414340,3009051,INSTITUT D'EDUCACIÓ SECUNDÀRIA,LA MALLADETA,IES LA MALLADETA,CL,DIPUTADA ÁNGELA LLINARES,1,3570,VILA JOIOSA (LA),Alacant,966870145,966870146,38.51279,-0.227618,704,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03570,true
0101000020E6100000630795B88EF1E5BF8AABCABE2B224340,3005082,INSTITUT D'EDUCACIÓ SECUNDÀRIA,SIXTO MARCO,IES SIXTO MARCO,AV,SANTA POLA,6,3203,ELX,Alacant,966912230,966912231,38.26696,-0.685737,1135,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03203,true
0101000020E610000005508C2C9963D9BF096D3997E2364340,3016778,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DEL CAMPELLO,CENTRE FPA MUNICIPAL DEL CAMPELLO,CL,PADRE MANJÓN,5,3560,CAMPELLO (EL),Alacant,965637200,,38.42879,-0.396704,2368,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,03560,true
0101000020E61000009FB29AAE27BADFBF46CEC29E76584340,3012165,CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL,BATOI,CIPFP BATOI,CL,LA SERRETA,5,3802,ALCOI,Alacant,966527660,966527661,38.69112,-0.495737,1062,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,F,03802,true
0101000020E6100000FD4D2844C021BC3F07CE1951DA6B4340,3011458,CONSERVATORI PROFESSIONAL DE MÚSICA,TENOR CORTIS,CONSERVATORI PROFESSIONAL DE MÚSICA TENOR CORTIS,CL,TEMPLE SANT TELM,9,3700,DÉNIA,Alacant,966429625,966429626,38.8426,0.10989,1343,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,03700,true
0101000020E6100000F20698F90E7EDBBF053411363C954340,46000584,CENTRE D'EDUCACIÓ ESPECIAL,COMARCAL CARMEN PICÓ,CEE PÚB. COMARCAL CARMEN PICÓ,AV,DELS ESPORTS,S/N,46600,ALZIRA,València,962457265,962457266,39.1659,-0.429569,1889,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,C,46600,true
0101000020E610000001F8A75489B2DBBF1A34F44F70BD4340,46020546,ESCOLA OFICIAL D'IDIOMES,,ESCOLA OFICIAL D'IDIOMES,CL,XIQUET DE QUART,S/N,46930,QUART DE POBLET,València,961206825,961206826,39.47999,-0.432772,164,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46930,true
0101000020E6100000D9EDB3CA4C69D6BF23F8DF4A76BC4340,46019817,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,L'AMISTAT,CEIP L'AMISTAT,CL,SÉNECA,13,46022,VALENCIA,València,961205740,961205741,39.47236,-0.350177,1448,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46022,true
0101000020E6100000A167B3EA73B5DABFAFEB17EC86BD4340,46024151,INSTITUT D'EDUCACIÓ SECUNDÀRIA,MOLÍ DEL SOL,IES MOLÍ DEL SOL,CL,SÈQUIA DE FAVARA,2,46920,MISLATA,València,961206130,961206131,39.48068,-0.417325,3017,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46920,true
0101000020E6100000EEAF1EF7ADD6DE3F54008C67D03C4440,12006172,SECCIÓ D'EDUCACIÓ SECUNDÀRIA,DE L'IES JOSÉ VILLAPLANA A VINARÒS,SECCIÓ DE L'IES JOSÉ VILLAPLANA A VINARÒS,CL,29 DE SEPTIEMBRE,S/N,12500,VINARÒS,Castelló,964405650,964405651,40.47511,0.481853,2661,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12500,true
0101000020E61000008E8F16670C73D8BF6D3997E2AAB64340,46019003,INSTITUT D'EDUCACIÓ SECUNDÀRIA,,IES DE SEDAVÍ,CL,DEL SOL,S/N,46910,SEDAVÍ,València,961206240,961206241,39.42709,-0.382022,2530,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46910,true
0101000020E610000041942F682101DDBF0F9C33A2B48F4340,46034259,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,QUIRÓN,CENTRE PRIVAT FP QUIRÓN,PZ,BOSCÀ,7,46740,CARCAIXENT,València,962432073,,39.1227,-0.453194,3418,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46740,false
0101000020E61000008DEE2076A6D0D3BF27C286A7579A4340,46020510,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,VICENT VERA,CENTRE ENS. PROFESSIONALS DE MÚSICA VICENT VERA,PS,DE L'ESTACIÓ,3,46410,SUECA,València,961702041,,39.2058,-0.30961,2883,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46410,false
0101000020E610000058C6866EF687E1BFCCEEC9C342694340,46020571,ESCOLA PRIVADA DE MÚSICA,AMANCIO AMORÓS SIRVENT,ESCOLA PRIVADA DE MÚSICA AMANCIO AMORÓS SIRVENT,CL,MAJOR,4,46890,AGULLENT,València,962387645,,38.82235,-0.547847,279,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46890,false
0101000020E6100000DFA7AAD0402CDABF42CF66D5E7B24340,46021241,ESCOLA PRIVADA DE MÚSICA,JUVENTUD MUSICAL DE ALBAL,ESCOLA PRIVADA DE MÚSICA JUVENTUD MUSICAL DE ALBAL,CL,SAN CARLOS,S/N,46470,ALBAL,València,961269817,,39.3977,-0.408951,492,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46470,false
0101000020E61000008BE07F2BD9B1E8BF608E1EBFB7314340,3012980,CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES,L'ILLA DELS GARROFERETS,CENTRE PÚBLIC FPA L'ILLA DELS GARROFERETS,PS,MESTRE JOAQUÍN PELLÍN,2,3660,NOVELDA,Alacant,966908265,966908266,38.38842,-0.77171,2093,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,03660,true
0101000020E6100000F8AA9509BFD4E0BF295778978B084440,12004862,CENTRO PÚBLICO DE FORMACIÓN DE PERSONAS ADULTAS,ALTO MIJARES,CENTRO PÚBLICO FPA ALTO MIJARES,CR,VALENCIA,S/N,12448,MONTANEJOS,Castelló,628949395 (487250),964131634,40.06676,-0.52597,2413,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,12448,true
0101000020E6100000A5F9635A9BC6D0BFC6C4E6E3DADC4340,46027413,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE FAURA,CENTRE FPA MUNICIPAL DE FAURA,CL,CERVANTES,5,46512,FAURA,València,962600004,,39.72543,-0.262122,3093,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46512,true
0101000020E610000059349D9D0C8EDDBF9430D3F6AFB84340,46008777,CENTRE PRIVAT D'EDUCACIÓ ESPECIAL,TORREPINOS,CEE PRIV. TORREPINOS,CL,DOCTOR GÓMEZ FERRER,112,46900,TORRENT,València,961551719,961551719,39.44287,-0.461795,1202,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,C,46900,false
0101000020E610000014ED2AA4FCA4BABF8A7615527EF64340,12003870,CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA,SANTA MARÍA,CENTRE PRIVAT SANTA MARÍA,AV,EUROPA,S/N,12540,VILA-REAL,Castelló,964533577,964506748,39.92573,-0.10408,2359,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,D,12540,false
0101000020E61000008A1F63EE5A42D5BFAB9509BFD4BB4340,46031453,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BILINGÜE MY SCHOOL-MI COLE,CENTRE PRIV. ED. INF. 1er CICLE BILINGÜE MY SCHOOL-MI COLE,CL,VICENTE BRULL,86,46011,VALENCIA,València,963711526,963711526,39.46743,-0.332175,2538,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46011,false
0101000020E61000007E1EA33CF372DDBF917EFB3A70AE4340,46006598,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,SAN CRISTÓBAL MÁRTIR II,CENTRE PRIV. ED. INFANTIL SAN CRISTÓBAL MÁRTIR II,CL,ERMITA,23,46220,PICASSENT,València,961230592,,39.3628,-0.460141,2421,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46220,false
0101000020E6100000D93F4F030649D8BF74D2FBC6D7BE4340,46032901,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PIPO 2,CENTRE PRIV. ED. INF. 1er CICLE PIPO 2,AV,DOCTOR PESSET ALEIXANDRE,60,46025,VALENCIA,València,961933855,963651687,39.49096,-0.379457,3335,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46025,false
0101000020E61000003596B036C64ED9BFBB0F406A13BF4340,46026998,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,EL CASTILLO 2,CENTRE PRIV. ED. INFANTIL EL CASTILLO 2,CL,ALQUERÍAS DE BELLVER,30,46015,VALENCIA,València,963403074,,39.49278,-0.395433,2266,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46015,false
0101000020E6100000A114ADDC0B4CE9BF8A8EE4F21FB64340,46002121,"CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA",SAGRADA FAMILIA-ATALAYA,CENTRO PRIVADO SAGRADA FAMILIA-ATALAYA,CL,DOCTOR FACUNDO TOMÁS,2,46360,BUÑOL,València,962500054,962504568,39.42285,-0.790533,572,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,46360,false
0101000020E61000007FDFBF7971E2D6BFA67EDE54A4BE4340,46028302,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,GENTE MENUDA,CENTRE PRIV. ED. INF. 1er CICLE GENTE MENUDA,CL,SAN COLUMBANO,10-12,46020,VALENCIA,València,963930645,963930645,39.48939,-0.357571,2717,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46020,false
0101000020E61000006C95607138F3DDBFC30DF8FC30B64340,46033577,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA LLAR D'INÉS,CENTRE PRIV. ED. INF. 1er CICLE LA LLAR D'INÉS,CL,MUNICH 72,9,46900,TORRENT,València,686982426,,39.42337,-0.46797,3203,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46900,false
0101000020E6100000897D02284696D4BF022B8716D9D64340,46004310,CENTRE PRIVAT E. INFANTIL I SECUNDÀRIA,LA BARONIA SAN ANTONIO ABAD,CENTRE PRIVAT LA BARONIA SAN ANTONIO ABAD,PZ,DE LA IGLESIA,1,46149,GILET,València,962620003,962621312,39.6785,-0.321672,2415,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,AD,46149,false
0101000020E6100000C53BC093162EABBF7D5704FF5BFD4340,12006202,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SANT VICENT FERRER,CENTRE PRIV. ED. INF. 1er CICLE SANT VICENT FERRER,GV,TÁRREGA MONTEBLANCO,72,12006,CASTELLÓ DE LA PLANA,Castelló,964201411,,39.97937,-0.053086,2671,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,12006,false
0101000020E6100000827170E99873EBBF99B1683A3B154340,3016171,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PIO PIO 3,CENTRO PRIV. ED. INFANTIL PIO PIO 3,PG,INDUSTRIAL LA GRANADINA III,,3349,SAN ISIDRO,Alacant,966657214,,38.16587,-0.857861,3026,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03349,false
0101000020E61000008F6E8445459CAEBFAB90F2936A4B4340,3014885,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,ALTEA,CENTRE PRIV. ED. INFANTIL ALTEA,CL,LES LLIMERES,S/N,3590,ALTEA,Alacant,965843340,966881247,38.58919,-0.059786,2023,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03590,false
0101000020E6100000D8BCAAB35AE0E0BF09C4EBFA05334340,3016390,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SOL Y LUNA,CENTRE PRIV. ED. INF. 1er CICLE SOL Y LUNA,CL,RAMÓN Y CAJAL,42,3690,SANT VICENT DEL RASPEIG,Alacant,965666177,965666177,38.39862,-0.527387,3146,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03690,false
0101000020E6100000234C512E8D5FDCBFC685032159344340,3009567,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,ELS XIQUETS,CENTRE PRIV. ED. INF. 1er CICLE ELS XIQUETS,CL,OLMOS,20,3110,MUTXAMEL,Alacant,965655750,965951750,38.40897,-0.443332,988,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03110,false
0101000020E61000003830B95164ADEBBF7EFB3A70CE504340,3009211,"CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA",NUESTRA SEÑORA DE LOS DOLORES,CENTRO PRIVADO NUESTRA SEÑORA DE LOS DOLORES,CL,CORREDERA,39,3400,VILLENA,Alacant,965800692,965340150,38.6313,-0.864916,1511,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,03400,false
0101000020E6100000622EA9DA6E82E5BFFB1873D712FE4240,3012323,COLEGIO DE EDUCACIÓN PRIMARIA,MAESTRO SALVADOR RUSO,CEP MAESTRO SALVADOR RUSO,CL,MAESTRO JOSÉ PÉREZ,S/N,3183,TORREVIEJA,Alacant,966926730,966926731,37.98495,-0.672172,1236,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,B,03183,true
0101000020E6100000CF26874F3A91B0BF39B4C876BE634340,3015439,ESCOLA PÚBLICA DE MÚSICA,MUNICIPAL,E. DE MÚSICA MUNICIPAL,CL,LEPANTO,3,3790,ORBA,Alacant,965583036,965583320,38.77925,-0.064716,2057,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,03790,true
0101000020E6100000D6E594809884E0BFF4FDD478E97E4340,46004772,INSTITUT D'EDUCACIÓ SECUNDÀRIA,JOSÉ DE RIBERA,IES JOSÉ DE RIBERA,CL,ACADÈMIC MARAVALL,15,46800,XÀTIVA,València,962249075,962249076,38.9915,-0.516186,1739,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46800,true
0101000020E6100000CC26C0B0FC79E2BF252367614F7B4340,46027358,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE CANALS,CENTRE FPA MUNICIPAL DE CANALS,CL,SAN JUAN DE RIBERA,48,46650,CANALS,València,962245144,,38.96336,-0.577391,2466,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46650,true
0101000020E6100000C34483143C85ACBFA1F831E6AE014440,12001381,CENTRE PÚBLIC INTEGRAT,EXCELENTÍSIMA DIPUTACIÓN,CENTRE PÚBLIC INTEGRAT EXCELENTÍSIMA DIPUTACIÓN,PD,PENYETA ROJA,S/N,12005,CASTELLÓ DE LA PLANA,Castelló,964359837,964359889,40.01315,-0.055704,1940,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,12005,true
0101000020E61000007F4DD6A887E8E2BFF88381E7DECF4340,46020455,CONSERVATORI PROFESSIONAL DE MÚSICA,,CONSERVATORI PROFESSIONAL DE MÚSICA,CL,TRENCALL,4,46160,LLÍRIA,València,962781889,962790796,39.62399,-0.590885,170,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46160,true
0101000020E6100000376E313F3734B9BF0E2DB29DEFF74340,12004761,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,MESTRE GOTERRIS,CENTRE ENS. PROFESSIONALS DE MÚSICA MESTRE GOTERRIS,CL,MESTRE GOTERRIS,19,12540,VILA-REAL,Castelló,964526646,964530211,39.937,-0.098453,2411,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12540,false
0101000020E610000059897956D28AC7BF6E861BF0F9ED4340,12005210,ESCOLA PRIVADA DE MÚSICA,,ESCOLA PRIVADA DE MÚSICA,CL,SANTA BÁRBARA,S/N,12526,VILAVELLA (LA),Castelló,964677311,,39.85919,-0.183924,353,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12526,false
0101000020E61000008B7093516518DCBFC55565DF15C14340,46006422,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,ESCUELA PROFESIONAL LA SALLE,CENTRE PRIVAT ESCUELA PROFESIONAL LA SALLE,CL,SAN MARTÍN,56,46980,PATERNA,València,961383014,961365778,39.50848,-0.438989,38,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,BD,46980,false
0101000020E6100000FFB27BF2B050DBBF006F8104C5D74340,46030059,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE SERRA,CENTRE FPA MUNICIPAL DE SERRA,CL,EL DORAOR,2,46118,SERRA,València,961688443,,39.6857,-0.4268,1824,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46118,true
0101000020E6100000656F29E78BBDE0BF79E9263108904340,46021290,INSTITUT D'EDUCACIÓ SECUNDÀRIA,CONSUELO ARANDA,IES CONSUELO ARANDA,PD,MISANA,S/N,46260,ALBERIC,València,962457865,962457866,39.12525,-0.523138,2591,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46260,true
0101000020E610000045D4449F8F32D6BF2C4833164DC34340,46018989,INSTITUT D'EDUCACIÓ SECUNDÀRIA,LA GARRIGOSA,IES LA GARRIGOSA,CL,LUCAS FERRER RIERA,S/N,46133,MELIANA,València,961205980,961205981,39.52579,-0.346836,1330,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46133,true
0101000020E610000069E4F38AA71ECBBFFD135CACA8714340,46021319,INSTITUT D'EDUCACIÓ SECUNDÀRIA,VALL DE LA SAFOR,IES VALL DE LA SAFOR,AV,ADOR,S/N,46720,VILALLONGA,València,962829405,962829406,38.88796,-0.211873,2889,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46720,true
0101000020E61000000ED76A0F7BA1A0BF9ED2C1FA3FFF4340,12005738,INSTITUT D'EDUCACIÓ SECUNDÀRIA,LA PLANA,IES LA PLANA,CM,LA PLANA,13,12004,CASTELLÓ DE LA PLANA,Castelló,964399005,964399006,39.99414,-0.032482,3043,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12004,true
0101000020E6100000DD09F65FE726E7BFC8242367610B4340,3015014,ESCUELA PRIVADA DE MÚSICA,LA LIRA,ESCUELA PRIVADA DE MÚSICA LA LIRA,PZ,DE LA IGLESIA,S/N,3170,ROJALES,Alacant,966714112,,38.08891,-0.723499,2126,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03170,false
0101000020E61000001F85EB51B81EDABF3F8C101E6DB84340,46027140,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,MANUEL FOLGADO,CENTRE PRIVAT FP MANUEL FOLGADO,CR,LA PERRINA,20,46017,VALENCIA,València,963976605,,39.44083,-0.408125,2336,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46017,false
0101000020E610000026874F3A9160D6BFCF4E0647C9BF4340,46034636,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,THINK,CENTRE PRIVAT FP THINK,CL,BOTÀNIC CAVANILLES,43,46120,ALBORAYA,València,963387782,,39.49833,-0.349644,3369,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46120,false
0101000020E61000002AE09EE74F1BD8BF3F912749D7BC4340,46021794,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,CENTRO DE HOSTELERÍA DEL MEDITERRÁNEO,CENTRE PRIVAT FP CENTRO DE HOSTELERÍA DEL MEDITERRÁNEO,CL,CORRETGERIA,28,46001,VALENCIA,València,963190020,963153302,39.47532,-0.376667,2149,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46001,false
0101000020E61000000DFCA886FD9ED8BF23DBF97E6ABC4340,46012884,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,PAX,CENTRE PRIVAT FP PAX,CL,ESPINOSA,5,46008,VALENCIA,València,963913394,963919863,39.472,-0.384704,1157,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,46008,false
0101000020E61000002575029A081BD7BFAA2B9FE579BC4340,46013621,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BAMBY-ABADE,CENTRE PRIV. ED. INF. 1er CICLE BAMBY-ABADE,CL,GENERAL GIL DOLZ,12,46010,VALENCIA,València,963629466,,39.47247,-0.361025,1688,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46010,false
0101000020E6100000CE3978263449D8BFFA05BB61DBBE4340,46032536,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PEKEÑOS MAGOS,CENTRE PRIV. ED. INF. 1er CICLE PEKEÑOS MAGOS,AV,DR. PESET ALEIXANDRE,58,46025,VALENCIA,València,961933159,,39.49107,-0.379468,3291,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46025,false
0101000020E6100000B0E07EC00303D6BF7C444C8924CA4340,46028466,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,PADRE LUIS AMIGÓ,CENTRE PRIV. ED. INFANTIL PADRE LUIS AMIGÓ,CL,SAN PASCUAL BAILÓN,10-B,46130,MASSAMAGRELL,València,961442553,,39.57924,-0.343934,2809,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,46130,false
0101000020E6100000BB287AE063B0C63FC503CAA65C654340,3019640,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CARAGOLETS,CENTRE PRIV. ED. INF. 1er CICLE CARAGOLETS,AV,"AUSIAS MARCH, 4",B-8 B,3730,XÀBIA,Alacant,865689018,,38.79189,0.177258,3250,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,A,03730,false
0101000020E61000003B1C5DA5BBEBE1BF882EA86F99B74340,46003706,"CENTRO PRIVADO E. INFANTIL, PRIMARIA Y SECUNDARIA",COLEGIO DE LEVANTE,CENTRO PRIVADO COLEGIO DE LEVANTE,UR,CUMBRES DE CALICANTO,S/N,46370,CHIVA,València,961980650,961980070,39.43437,-0.560026,2041,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,ABD,46370,false
